# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-27 20:54:52 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0204309906 CONVEYANCE CHAN AT RAMSGATE LN NR GREAT BRIDGE, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0204309906
#            TS   parameter     Description
#        147316       00065     Gage height, feet, Left Culvert, [Left culvert]
#        147318       00010     Temperature, water, degrees Celsius
#        147319       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        147320       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        147321       99234     Count of samples collected by autosampler, number
#        147329       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	147316_00065	147316_00065_cd	147318_00010	147318_00010_cd	147319_00095	147319_00095_cd	147320_63680	147320_63680_cd	147321_99234	147321_99234_cd	147329_00060	147329_00060_cd
USGS	0204309906	2019-04-25 21:40	EDT	0.21	P	20.8	P	238	P	4.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:45	EDT	0.21	P	20.8	P	238	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:50	EDT	0.21	P	20.7	P	238	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-25 21:55	EDT	0.21	P	20.7	P	238	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:00	EDT	0.21	P	20.6	P	238	P	9.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:05	EDT	0.21	P	20.6	P	240	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:10	EDT	0.21	P	20.5	P	239	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:15	EDT	0.21	P	20.5	P	238	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:20	EDT	0.21	P	20.4	P	237	P	4.5	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:25	EDT	0.21	P	20.4	P	237	P	5.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:30	EDT	0.21	P	20.3	P	237	P	6.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:35	EDT	0.21	P	20.3	P	237	P	5.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:40	EDT	0.21	P	20.2	P	236	P	4.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:45	EDT	0.21	P	20.2	P	236	P	4.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:50	EDT	0.21	P	20.2	P	236	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 22:55	EDT	0.21	P	20.1	P	236	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:00	EDT	0.21	P	20.1	P	236	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:05	EDT	0.21	P	20.0	P	237	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:10	EDT	0.21	P	20.0	P	236	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:15	EDT	0.21	P	20.0	P	236	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:20	EDT	0.21	P	19.9	P	236	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:25	EDT	0.21	P	19.9	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:30	EDT	0.21	P	19.9	P	236	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:35	EDT	0.21	P	19.8	P	236	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:40	EDT	0.21	P	19.8	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:45	EDT	0.21	P	19.8	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:50	EDT	0.21	P	19.8	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 23:55	EDT	0.21	P	19.7	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:00	EDT	0.21	P	19.7	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:05	EDT	0.21	P	19.7	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:10	EDT	0.21	P	19.6	P	236	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:15	EDT	0.21	P	19.6	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:20	EDT	0.21	P	19.6	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:25	EDT	0.21	P	19.6	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:30	EDT	0.21	P	19.6	P	236	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:35	EDT	0.21	P	19.5	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:40	EDT	0.21	P	19.5	P	236	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:45	EDT	0.21	P	19.5	P	236	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:50	EDT	0.21	P	19.4	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 00:55	EDT	0.21	P	19.4	P	236	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:00	EDT	0.21	P	19.4	P	236	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:05	EDT	0.21	P	19.4	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:10	EDT	0.21	P	19.4	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:15	EDT	0.21	P	19.4	P	235	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:20	EDT	0.21	P	19.3	P	235	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:25	EDT	0.21	P	19.3	P	235	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:30	EDT	0.21	P	19.3	P	235	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:35	EDT	0.21	P	19.3	P	236	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:40	EDT	0.21	P	19.3	P	235	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:45	EDT	0.21	P	19.2	P	236	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:50	EDT	0.21	P	19.2	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 01:55	EDT	0.21	P	19.2	P	235	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:00	EDT	0.21	P	19.2	P	235	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:05	EDT	0.21	P	19.2	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:10	EDT	0.21	P	19.1	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:15	EDT	0.21	P	19.1	P	235	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:20	EDT	0.21	P	19.1	P	236	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:25	EDT	0.21	P	19.1	P	236	P	4.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:30	EDT	0.21	P	19.1	P	235	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:35	EDT	0.21	P	19.1	P	236	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:40	EDT	0.21	P	19.1	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:45	EDT	0.21	P	19.0	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:50	EDT	0.21	P	19.0	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 02:55	EDT	0.21	P	19.0	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:00	EDT	0.21	P	19.0	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:05	EDT	0.21	P	19.0	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:10	EDT	0.21	P	19.0	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:15	EDT	0.21	P	19.0	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:20	EDT	0.21	P	19.0	P	235	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:25	EDT	0.21	P	19.0	P	235	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:30	EDT	0.21	P	18.9	P	236	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:35	EDT	0.21	P	18.9	P	235	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:40	EDT	0.21	P	18.9	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:45	EDT	0.21	P	18.9	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:50	EDT	0.21	P	18.9	P	236	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 03:55	EDT	0.21	P	18.9	P	235	P	5.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:00	EDT	0.21	P	18.9	P	235	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:05	EDT	0.21	P	18.9	P	235	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:10	EDT	0.21	P	18.9	P	235	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:15	EDT	0.21	P	18.8	P	235	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:20	EDT	0.21	P	18.8	P	235	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:25	EDT	0.21	P	18.8	P	235	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:30	EDT	0.21	P	18.8	P	235	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:35	EDT	0.21	P	18.8	P	235	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:40	EDT	0.21	P	18.8	P	235	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:45	EDT	0.21	P	18.8	P	235	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:50	EDT	0.21	P	18.8	P	235	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 04:55	EDT	0.21	P	18.8	P	235	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:00	EDT	0.21	P	18.8	P	235	P	5.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:05	EDT	0.21	P	18.8	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:10	EDT	0.21	P	18.7	P	236	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:15	EDT	0.21	P	18.7	P	235	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:20	EDT	0.21	P	18.7	P	235	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:25	EDT	0.21	P	18.7	P	235	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:30	EDT	0.21	P	18.7	P	235	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:35	EDT	0.21	P	18.7	P	235	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:40	EDT	0.21	P	18.7	P	235	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:45	EDT	0.21	P	18.7	P	235	P	5.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:50	EDT	0.21	P	18.7	P	235	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 05:55	EDT	0.21	P	18.7	P	235	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:00	EDT	0.21	P	18.7	P	235	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:05	EDT	0.21	P	18.6	P	235	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:10	EDT	0.21	P	18.6	P	235	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:15	EDT	0.21	P	18.6	P	235	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:20	EDT	0.21	P	18.6	P	235	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:25	EDT	0.21	P	18.6	P	235	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:30	EDT	0.21	P	18.6	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:35	EDT	0.21	P	18.6	P	235	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:40	EDT	0.21	P	18.6	P	235	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:45	EDT	0.21	P	18.6	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:50	EDT	0.21	P	18.5	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 06:55	EDT	0.21	P	18.5	P	235	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:00	EDT	0.21	P	18.5	P	235	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:05	EDT	0.21	P	18.5	P	235	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:10	EDT	0.21	P	18.5	P	235	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:15	EDT	0.21	P	18.5	P	235	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:20	EDT	0.21	P	18.5	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:25	EDT	0.21	P	18.5	P	235	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:30	EDT	0.21	P	18.5	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:35	EDT	0.21	P	18.4	P	235	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:40	EDT	0.21	P	18.4	P	235	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:45	EDT	0.21	P	18.4	P	235	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:50	EDT	0.21	P	18.4	P	235	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 07:55	EDT	0.21	P	18.4	P	235	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:00	EDT	0.21	P	18.4	P	235	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:05	EDT	0.21	P	18.4	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:10	EDT	0.21	P	18.4	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:15	EDT	0.21	P	18.4	P	235	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:20	EDT	0.21	P	18.4	P	235	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:25	EDT	0.21	P	18.4	P	235	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:30	EDT	0.21	P	18.4	P	235	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:35	EDT	0.21	P	18.4	P	235	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:40	EDT	0.21	P	18.4	P	235	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:45	EDT	0.21	P	18.4	P	235	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:50	EDT	0.21	P	18.4	P	235	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 08:55	EDT	0.21	P	18.4	P	235	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:00	EDT	0.21	P	18.4	P	235	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:05	EDT	0.21	P	18.4	P	236	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:10	EDT	0.21	P	18.4	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:15	EDT	0.21	P	18.4	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:20	EDT	0.21	P	18.4	P	236	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:25	EDT	0.21	P	18.4	P	236	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:30	EDT	0.21	P	18.4	P	236	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:35	EDT	0.21	P	18.4	P	236	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:40	EDT	0.21	P	18.4	P	236	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:45	EDT	0.21	P	18.4	P	236	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:50	EDT	0.21	P	18.5	P	236	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 09:55	EDT	0.21	P	18.5	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:00	EDT	0.21	P	18.5	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:05	EDT	0.21	P	18.5	P	236	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:10	EDT	0.21	P	18.5	P	236	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:15	EDT	0.21	P	18.5	P	236	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:20	EDT	0.21	P	18.5	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:25	EDT	0.21	P	18.6	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:30	EDT	0.21	P	18.6	P	236	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:35	EDT	0.21	P	18.6	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:40	EDT	0.21	P	18.6	P	236	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:45	EDT	0.21	P	18.6	P	236	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:50	EDT	0.21	P	18.6	P	236	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-26 10:55	EDT	0.21	P	18.6	P	236	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:00	EDT	0.21	P	18.7	P	236	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:05	EDT	0.21	P	18.7	P	237	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:10	EDT	0.21	P	18.7	P	236	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:15	EDT	0.21	P	18.7	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:20	EDT	0.21	P	18.8	P	236	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:25	EDT	0.21	P	18.8	P	236	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:30	EDT	0.21	P	18.8	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:35	EDT	0.21	P	18.9	P	236	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:40	EDT	0.21	P	18.9	P	236	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:45	EDT	0.21	P	18.9	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:50	EDT	0.21	P	19.0	P	236	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 11:55	EDT	0.21	P	19.0	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:00	EDT	0.21	P	19.0	P	236	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:05	EDT	0.21	P	19.0	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:10	EDT	0.21	P	19.0	P	237	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:15	EDT	0.21	P	19.1	P	237	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:20	EDT	0.21	P	19.1	P	237	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:25	EDT	0.21	P	19.1	P	237	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:30	EDT	0.21	P	19.1	P	237	P	4.6	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:35	EDT	0.21	P	19.1	P	237	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:40	EDT	0.21	P	19.1	P	237	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:45	EDT	0.21	P	19.1	P	237	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:50	EDT	0.21	P	19.1	P	237	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-26 12:55	EDT	0.21	P	19.1	P	236	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-26 13:00	EDT	0.26	P	19.1	P	234	P	4.1	P	0	P	1.16	P
USGS	0204309906	2019-04-26 13:05	EDT	0.45	P	19.8	P	115	P	97.1	P	0	P	4.56	P
USGS	0204309906	2019-04-26 13:10	EDT	0.66	P	20.1	P	78	P	178	P	0	P	10.4	P
USGS	0204309906	2019-04-26 13:15	EDT	0.80	P	20.0	P	73	P	150	P	0	P	15.6	P
USGS	0204309906	2019-04-26 13:20	EDT	1.01	P	19.9	P	57	P	81.3	P	0	P	25.4	P
USGS	0204309906	2019-04-26 13:25	EDT	1.21	P	19.6	P	53	P	90.3	P	0	P	40.2	P
USGS	0204309906	2019-04-26 13:30	EDT	1.31	P	19.4	P	59	P	92.7	P	0	P	48.1	P
USGS	0204309906	2019-04-26 13:35	EDT	1.30	P	19.4	P	62	P	108	P	0	P	47.4	P
USGS	0204309906	2019-04-26 13:40	EDT	1.29	P	19.4	P	60	P	455	P	0	P	46.6	P
USGS	0204309906	2019-04-26 13:45	EDT	1.31	P	19.3	P	68	P	104	P	0	P	48.1	P
USGS	0204309906	2019-04-26 13:50	EDT	1.28	P	19.4	P	76	P	237	P	0	P	45.8	P
USGS	0204309906	2019-04-26 13:55	EDT	1.20	P	19.4	P	73	P	62.8	P	0	P	39.2	P
USGS	0204309906	2019-04-26 14:00	EDT	1.11	P	19.5	P	70	P	52.0	P	0	P	31.3	P
USGS	0204309906	2019-04-26 14:05	EDT	1.05	P	19.5	P	68	P	50.0	P	0	P	27.6	P
USGS	0204309906	2019-04-26 14:10	EDT	0.98	P	19.6	P	66	P	43.2	P	0	P	23.9	P
USGS	0204309906	2019-04-26 14:15	EDT	0.90	P	19.6	P	64	P	35.0	P	0	P	19.9	P
USGS	0204309906	2019-04-26 14:20	EDT	0.87	P	19.6	P	64	P	31.3	P	0	P	18.5	P
USGS	0204309906	2019-04-26 14:25	EDT	0.82	P	19.6	P	63	P	26.9	P	0	P	16.4	P
USGS	0204309906	2019-04-26 14:30	EDT	0.77	P	19.6	P	63	P	24.3	P	0	P	14.4	P
USGS	0204309906	2019-04-26 14:35	EDT	0.73	P	19.6	P	63	P	20.3	P	0	P	12.9	P
USGS	0204309906	2019-04-26 14:40	EDT	0.71	P	19.7	P	62	P	19.4	P	0	P	12.1	P
USGS	0204309906	2019-04-26 14:45	EDT	0.66	P	19.7	P	62	P	16.8	P	0	P	10.4	P
USGS	0204309906	2019-04-26 14:50	EDT	0.63	P	19.7	P	62	P	16.2	P	0	P	9.47	P
USGS	0204309906	2019-04-26 14:55	EDT	0.60	P	19.7	P	61	P	14.5	P	0	P	8.55	P
USGS	0204309906	2019-04-26 15:00	EDT	0.59	P	19.7	P	61	P	13.6	P	0	P	8.26	P
USGS	0204309906	2019-04-26 15:05	EDT	0.56	P	19.7	P	62	P	12.7	P	0	P	7.41	P
USGS	0204309906	2019-04-26 15:10	EDT	0.54	P	19.7	P	63	P	13.3	P	0	P	6.87	P
USGS	0204309906	2019-04-26 15:15	EDT	0.52	P	19.7	P	64	P	12.0	P	0	P	6.32	P
USGS	0204309906	2019-04-26 15:20	EDT	0.51	P	19.8	P	66	P	11.4	P	0	P	6.05	P
USGS	0204309906	2019-04-26 15:25	EDT	0.50	P	19.8	P	67	P	11.0	P	0	P	5.79	P
USGS	0204309906	2019-04-26 15:30	EDT	0.47	P	19.8	P	68	P	11.3	P	0	P	5.04	P
USGS	0204309906	2019-04-26 15:35	EDT	0.46	P	19.8	P	69	P	10.4	P	0	P	4.80	P
USGS	0204309906	2019-04-26 15:40	EDT	0.45	P	19.8	P	70	P	10.8	P	0	P	4.56	P
USGS	0204309906	2019-04-26 15:45	EDT	0.44	P	19.9	P	71	P	9.7	P	0	P	4.33	P
USGS	0204309906	2019-04-26 15:50	EDT	0.43	P	19.9	P	72	P	10.4	P	0	P	4.11	P
USGS	0204309906	2019-04-26 15:55	EDT	0.42	P	20.0	P	73	P	9.7	P	0	P	3.89	P
USGS	0204309906	2019-04-26 16:00	EDT	0.41	P	20.1	P	74	P	9.4	P	0	P	3.68	P
USGS	0204309906	2019-04-26 16:05	EDT	0.41	P	20.1	P	75	P	8.9	P	0	P	3.68	P
USGS	0204309906	2019-04-26 16:10	EDT	0.41	P	20.2	P	76	P	8.8	P	0	P	3.68	P
USGS	0204309906	2019-04-26 16:15	EDT	0.40	P	20.2	P	77	P	9.6	P	0	P	3.48	P
USGS	0204309906	2019-04-26 16:20	EDT	0.39	P	20.3	P	78	P	10.6	P	0	P	3.29	P
USGS	0204309906	2019-04-26 16:25	EDT	0.39	P	20.3	P	79	P	10.2	P	0	P	3.29	P
USGS	0204309906	2019-04-26 16:30	EDT	0.38	P	20.4	P	81	P	9.0	P	0	P	3.10	P
USGS	0204309906	2019-04-26 16:35	EDT	0.38	P	20.4	P	82	P	8.9	P	0	P	3.10	P
USGS	0204309906	2019-04-26 16:40	EDT	0.51	P	20.4	P	83	P	43.4	P	0	P	6.05	P
USGS	0204309906	2019-04-26 16:45	EDT	0.74	P	20.6	P	83	P	52.8	P	0	P	13.2	P
USGS	0204309906	2019-04-26 16:50	EDT	0.81	P	20.8	P	79	P	55.7	P	0	P	16.0	P
USGS	0204309906	2019-04-26 16:55	EDT	0.81	P	20.6	P	72	P	60.8	P	0	P	16.0	P
USGS	0204309906	2019-04-26 17:00	EDT	0.79	P	20.7	P	70	P	39.3	P	0	P	15.2	P
USGS	0204309906	2019-04-26 17:05	EDT	0.77	P	20.7	P	72	P	33.2	P	0	P	14.4	P
USGS	0204309906	2019-04-26 17:10	EDT	0.75	P	20.5	P	75	P	30.8	P	0	P	13.6	P
USGS	0204309906	2019-04-26 17:15	EDT	0.73	P	20.4	P	81	P	31.3	P	0	P	12.9	P
